,YEAR_MONTH,TAVG,TMAX,TMIN,temp_celsius,month,ref_temp,diff
286,197405,44.83870967741935,53.483870967741936,35.58064516129032,7.132616487455198,5.0,10.202917940876656,-3.0703014534214583
287,197505,53.4,62.74193548387097,42.54838709677419,11.88888888888889,5.0,10.202917940876656,1.6859709480122334
288,197605,52.16129032258065,62.74193548387097,39.83870967741935,11.200716845878137,5.0,10.202917940876656,0.9977989050014813
289,197705,49.16129032258065,57.96774193548387,40.483870967741936,9.53405017921147,5.0,10.202917940876656,-0.6688677616651866
290,197805,51.193548387096776,60.61290322580645,38.67741935483871,10.663082437275985,5.0,10.202917940876656,0.46016449639932944
291,197905,51.0,61.516129032258064,40.74193548387097,10.555555555555555,5.0,10.202917940876656,0.3526376146788994
292,198005,44.87096774193548,53.516129032258064,37.03225806451613,7.150537634408602,5.0,10.202917940876656,-3.052380306468054
293,198105,51.935483870967744,63.12903225806452,40.16129032258065,11.0752688172043,5.0,10.202917940876656,0.8723508763276442
294,198205,48.516129032258064,58.25806451612903,39.193548387096776,9.175627240143369,5.0,10.202917940876656,-1.0272907007332872
295,198305,52.774193548387096,61.41935483870968,44.45161290322581,11.54121863799283,5.0,10.202917940876656,1.3383006971161748
296,198405,54.96774193548387,65.12903225806451,44.225806451612904,12.759856630824371,5.0,10.202917940876656,2.5569386899477156
297,198505,48.96774193548387,58.87096774193548,38.225806451612904,9.42652329749104,5.0,10.202917940876656,-0.7763946433856166
298,198605,51.58064516129032,60.758620689655174,41.53333333333333,10.878136200716845,5.0,10.202917940876656,0.6752182598401895
299,198705,47.064516129032256,55.806451612903224,38.58064516129032,8.369175627240145,5.0,10.202917940876656,-1.8337423136365114
300,198805,53.806451612903224,64.64516129032258,41.16129032258065,12.114695340501791,5.0,10.202917940876656,1.9117773996251355
301,198905,51.903225806451616,61.903225806451616,40.38709677419355,11.057347670250897,5.0,10.202917940876656,0.8544297293742407
302,199005,49.774193548387096,59.45161290322581,39.41935483870968,9.874551971326165,5.0,10.202917940876656,-0.32836596955049124
303,199105,46.483870967741936,55.70967741935484,36.41935483870968,8.046594982078853,5.0,10.202917940876656,-2.1563229587978032
304,199205,52.61290322580645,63.38709677419355,41.096774193548384,11.451612903225806,5.0,10.202917940876656,1.2486949623491501
305,199305,56.225806451612904,67.48387096774194,43.645161290322584,13.45878136200717,5.0,10.202917940876656,3.2558634211305133
306,199405,47.225806451612904,56.74193548387097,36.54838709677419,8.45878136200717,5.0,10.202917940876656,-1.7441365788694867
307,199505,48.58064516129032,58.193548387096776,39.064516129032256,9.21146953405018,5.0,10.202917940876656,-0.9914484068264766
308,199605,48.67741935483871,58.354838709677416,39.32258064516129,9.265232974910395,5.0,10.202917940876656,-0.9376849659662607
309,199705,47.193548387096776,56.45161290322581,37.58064516129032,8.440860215053764,5.0,10.202917940876656,-1.762057725822892
310,199805,50.806451612903224,60.87096774193548,40.70967741935484,10.448028673835124,5.0,10.202917940876656,0.24511073295846764
311,199905,46.58064516129032,55.58064516129032,36.225806451612904,8.100358422939069,5.0,10.202917940876656,-2.1025595179375873
312,200005,51.70967741935484,61.54838709677419,41.45161290322581,10.949820788530467,5.0,10.202917940876656,0.7469028476538107
313,200105,49.354838709677416,58.87096774193548,40.645161290322584,9.641577060931901,5.0,10.202917940876656,-0.5613408799447548
314,200205,53.70967741935484,64.51612903225806,41.87096774193548,12.060931899641577,5.0,10.202917940876656,1.8580139587649214
315,200305,49.74193548387097,59.645161290322584,40.83870967741935,9.85663082437276,5.0,10.202917940876656,-0.34628711650389654
316,200405,50.225806451612904,60.25806451612903,41.25806451612903,10.125448028673835,5.0,10.202917940876656,-0.07746991220282062
317,200505,50.483870967741936,59.32258064516129,41.96774193548387,10.268817204301074,5.0,10.202917940876656,0.06589926342441821
318,200605,51.03225806451613,60.903225806451616,41.12903225806452,10.57347670250896,5.0,10.202917940876656,0.3705587616323047
319,200705,51.774193548387096,61.0,42.83870967741935,10.985663082437275,5.0,10.202917940876656,0.7827451415606195
320,200805,51.32258064516129,61.58064516129032,41.03225806451613,10.734767025089605,5.0,10.202917940876656,0.5318490842129489
321,200905,52.67741935483871,62.32258064516129,43.25806451612903,11.487455197132615,5.0,10.202917940876656,1.284537256255959
322,201005,53.41935483870968,61.483870967741936,45.87096774193548,11.899641577060931,5.0,10.202917940876656,1.6967236361842755
323,201105,51.32258064516129,60.58064516129032,42.03225806451613,10.734767025089605,5.0,10.202917940876656,0.5318490842129489
324,201205,52.0,61.41935483870968,43.193548387096776,11.11111111111111,5.0,10.202917940876656,0.9081931702344548
325,201305,55.935483870967744,65.54838709677419,47.25806451612903,13.297491039426523,5.0,10.202917940876656,3.0945730985498674
326,201405,51.483870967741936,60.483870967741936,43.25806451612903,10.824372759856631,5.0,10.202917940876656,0.6214548189799753
327,201505,49.25806451612903,57.67741935483871,41.354838709677416,9.587813620071685,5.0,10.202917940876656,-0.6151043208049707
328,201605,56.935483870967744,67.87096774193549,46.193548387096776,13.853046594982079,5.0,10.202917940876656,3.6501286541054228
329,201705,49.03225806451613,59.645161290322584,39.483870967741936,9.462365591397848,5.0,10.202917940876656,-0.7405523494788078
330,195206,56.5,64.43478260869566,45.166666666666664,13.61111111111111,6.0,14.684908789386402,-1.073797678275291
331,195306,62.666666666666664,72.79166666666667,52.5,17.037037037037038,6.0,14.684908789386402,2.3521282476506364
332,195406,57.03846153846154,65.33333333333333,48.76,13.91025641025641,6.0,14.684908789386402,-0.7746523791299911
333,195506,54.42307692307692,63.07692307692308,44.32,12.457264957264957,6.0,14.684908789386402,-2.2276438321214442
334,195606,60.30434782608695,69.08695652173913,49.95454545454545,15.724637681159418,6.0,14.684908789386402,1.0397288917730165
335,195706,54.333333333333336,62.55555555555556,45.0,12.407407407407408,6.0,14.684908789386402,-2.2775013819789933
336,195806,56.1,64.3,45.89655172413793,13.388888888888888,6.0,14.684908789386402,-1.2960199004975141
337,195906,59.13333333333333,69.0,48.2,15.074074074074074,6.0,14.684908789386402,0.38916528468767275
338,196006,61.3,70.6,51.766666666666666,16.27777777777778,6.0,14.684908789386402,1.592868988391377
339,196106,62.6,71.4,52.2,17.0,6.0,14.684908789386402,2.3150912106135983
340,196206,53.666666666666664,63.36666666666667,42.733333333333334,12.037037037037036,6.0,14.684908789386402,-2.6478717523493653
341,196306,58.689655172413794,67.1,47.06666666666667,14.827586206896552,6.0,14.684908789386402,0.14267741751014995
342,196406,,67.93333333333334,47.7,,6.0,14.684908789386402,
343,196506,,67.86666666666666,49.43333333333333,,6.0,14.684908789386402,
344,196606,,72.66666666666667,51.233333333333334,,6.0,14.684908789386402,
345,196706,,65.4,47.93333333333333,,6.0,14.684908789386402,
346,196806,,71.5,52.2,,6.0,14.684908789386402,
347,196906,,70.53333333333333,50.1,,6.0,14.684908789386402,
348,197006,,72.46666666666667,51.3,,6.0,14.684908789386402,
349,197106,,67.46666666666667,47.06666666666667,,6.0,14.684908789386402,
350,197206,,70.93333333333334,51.46666666666667,,6.0,14.684908789386402,
351,197306,62.13333333333333,72.06666666666666,51.13333333333333,16.74074074074074,6.0,14.684908789386402,2.055831951354339
352,197406,57.833333333333336,66.63333333333334,48.1,14.351851851851851,6.0,14.684908789386402,-0.33305693753455046
353,197506,56.6,65.63333333333334,46.0,13.666666666666666,6.0,14.684908789386402,-1.0182421227197356
354,197606,55.2,63.8,46.7,12.888888888888888,6.0,14.684908789386402,-1.7960199004975141
355,197706,57.8,66.46666666666667,47.666666666666664,14.333333333333334,6.0,14.684908789386402,-0.3515754560530677
356,197806,58.4,68.2,47.13333333333333,14.666666666666666,6.0,14.684908789386402,-0.018242122719735576
357,197906,60.833333333333336,70.96666666666667,49.333333333333336,16.01851851851852,6.0,14.684908789386402,1.3336097291321174
358,198006,62.266666666666666,71.6,52.43333333333333,16.814814814814817,6.0,14.684908789386402,2.129906025428415
359,198106,55.266666666666666,64.0,47.733333333333334,12.925925925925926,6.0,14.684908789386402,-1.758982863460476
360,198206,52.8,61.333333333333336,43.86666666666667,11.555555555555554,6.0,14.684908789386402,-3.129353233830848
361,198306,56.36666666666667,65.76666666666667,47.03333333333333,13.537037037037036,6.0,14.684908789386402,-1.1478717523493653
